X,Y,Z
10.9259,-9.34787,-29.1722
10.8718,-9.31636,-28.99
10.8402,-9.30688,-29.1543
10.8788,-9.34783,-29.4231
10.7917,-9.29529,-29.4061
10.8284,-9.32734,-29.6919
10.7402,-9.2673,-29.6741
11.0791,-9.43095,-29.2042
11.1099,-9.44345,-29.0358
11.2202,-9.4901,-29.2337
11.2521,-9.50304,-29.0631
11.3628,-9.53608,-29.0844
11.3295,-9.52252,-29.2565
11.2823,-9.52241,-29.5021
11.174,-9.49043,-29.4809
11.23,-9.48205,-29.7745
11.1234,-9.4699,-29.7515
11.1855,-9.46393,-30.0064
11.0796,-9.43303,-29.986
10.9839,-9.41149,-29.7233
10.9407,-9.37489,-29.9593
10.7838,-9.29018,-29.9291
10.6945,-9.23778,-29.912
11.0334,-9.43153,-29.4534
11.3629,-9.62299,-29.0834
11.3294,-9.60947,-29.2564
11.3626,-9.57943,-29.0839
11.3295,-9.566,-29.2565
11.3628,-9.53608,-29.0844
11.3295,-9.52252,-29.2565
11.2816,-9.56567,-29.5048
11.2823,-9.52241,-29.5021
11.2298,-9.54469,-29.7733
11.23,-9.48205,-29.7745
11.1855,-9.46393,-30.0064
11.1853,-9.50758,-30.004
11.1852,-9.55124,-30.0016
11.2296,-9.58826,-29.7721
11.2808,-9.60893,-29.5075
11.3622,-9.54052,-29.0873
11.3622,-9.53586,-29.0871
10.8635,-9.5405,-28.9914
10.8635,-9.53584,-28.9912
11.3628,-9.54075,-29.0844
11.3622,-9.54052,-29.0873
10.8641,-9.54073,-28.9885
10.8635,-9.5405,-28.9914
11.3628,-9.53608,-29.0844
11.3628,-9.54075,-29.0844
10.8641,-9.53605,-28.9885
10.8641,-9.54073,-28.9885
11.3628,-9.53608,-29.0844
10.8641,-9.53605,-28.9885
11.3622,-9.53586,-29.0871
10.8636,-9.53584,-28.9912
11.1859,-9.46878,-30.0041
11.1855,-9.4686,-30.0064
10.6872,-9.46877,-29.9081
10.6868,-9.46859,-29.9104
11.1859,-9.46409,-30.0043
11.1859,-9.46878,-30.0041
10.6872,-9.46408,-29.9083
10.6872,-9.46877,-29.9081
11.1859,-9.46409,-30.0043
10.6872,-9.46409,-29.9083
11.1855,-9.46393,-30.0064
10.6868,-9.46392,-29.9104
11.1855,-9.46393,-30.0064
10.6868,-9.46392,-29.9104
11.1855,-9.4686,-30.0064
10.6868,-9.46859,-29.9104
11.1853,-9.50758,-30.004
11.1852,-9.55124,-30.0016
11.2298,-9.54469,-29.7733
11.2296,-9.58826,-29.7721
11.2816,-9.56567,-29.5048
11.2808,-9.60893,-29.5075
11.3295,-9.60947,-29.2564
11.3295,-9.566,-29.2565
11.1855,-9.46393,-30.0064
11.23,-9.48205,-29.7745
11.2823,-9.52241,-29.5021
11.3295,-9.52252,-29.2565
11.3628,-9.53608,-29.0844
11.3626,-9.57943,-29.0839
11.3629,-9.62299,-29.0834
10.7402,-9.2673,-29.6741
10.8284,-9.32734,-29.6919
10.7918,-9.29529,-29.4061
10.8788,-9.34783,-29.4231
10.8402,-9.30688,-29.1543
10.9259,-9.34787,-29.1722
10.8718,-9.31636,-28.99
10.957,-9.36051,-29.0064
11.0791,-9.43095,-29.2042
11.1099,-9.44345,-29.0358
11.2202,-9.4901,-29.2337
11.2521,-9.50304,-29.0631
11.0334,-9.43153,-29.4534
11.174,-9.49043,-29.4809
11.1234,-9.4699,-29.7515
10.9839,-9.41149,-29.7233
10.6945,-9.23778,-29.912
10.7838,-9.29018,-29.9291
10.9407,-9.37489,-29.9593
11.0796,-9.43303,-29.986
11.1855,-9.46393,-30.0064
11.23,-9.48205,-29.7745
11.2823,-9.52241,-29.5021
11.3295,-9.52252,-29.2565
11.3628,-9.53608,-29.0844
10.5435,-8.55049,-30.337
10.5522,-7.96036,-30.3339
10.5632,-8.53274,-30.1979
10.5646,-7.97966,-30.1605
10.5981,-8.55049,-30.0334
10.5672,-7.97966,-29.9961
10.5631,-7.40883,-30.0334
10.5638,-7.40883,-30.1979
10.5491,-7.40883,-30.3623
10.5435,-8.55049,-30.337
10.5535,-8.55049,-30.3391
10.5522,-7.96036,-30.3339
10.5622,-7.96036,-30.336
10.5491,-7.40883,-30.3623
10.5591,-7.40883,-30.3644
10.4982,-7.36997,-29.9921
10.5804,-7.36997,-30.0011
10.5314,-7.36997,-30.191
10.5738,-7.36997,-30.2
10.5094,-7.36997,-30.3899
10.5518,-7.36997,-30.3989
10.6154,-8.58935,-30.0011
10.5731,-8.58935,-29.9921
10.5732,-8.5716,-30.2
10.5308,-8.5716,-30.191
10.5038,-8.58935,-30.3646
10.5462,-8.58935,-30.3736
10.4982,-7.36997,-29.9921
10.5421,-7.97966,-29.9547
10.5804,-7.36997,-30.0011
10.5845,-7.97966,-29.9637
10.5731,-8.58935,-29.9921
10.6154,-8.58935,-30.0011
10.5038,-8.58935,-30.3646
10.5125,-7.96036,-30.3615
10.5462,-8.58935,-30.3736
10.5549,-7.96036,-30.3705
10.5094,-7.36997,-30.3899
10.5518,-7.36997,-30.3989
10.5804,-7.36997,-30.0011
10.573,-7.40883,-30.0356
10.5738,-7.36997,-30.2
10.5738,-7.40883,-30.2
10.5591,-7.40883,-30.3644
10.5518,-7.36997,-30.3989
10.5631,-7.40883,-30.0334
10.5638,-7.40883,-30.1979
10.573,-7.40883,-30.0356
10.5738,-7.40883,-30.2
10.5491,-7.40883,-30.3623
10.5591,-7.40883,-30.3644
10.6081,-8.55049,-30.0356
10.5981,-8.55049,-30.0334
10.5772,-7.97966,-29.9982
10.5672,-7.97966,-29.9961
10.5631,-7.40883,-30.0334
10.573,-7.40883,-30.0356
10.6154,-8.58935,-30.0011
10.6081,-8.55049,-30.0356
10.5845,-7.97966,-29.9637
10.5772,-7.97966,-29.9982
10.573,-7.40883,-30.0356
10.5804,-7.36997,-30.0011
10.5518,-7.36997,-30.3989
10.5591,-7.40883,-30.3644
10.5549,-7.96036,-30.3705
10.5622,-7.96036,-30.336
10.5535,-8.55049,-30.3391
10.5462,-8.58935,-30.3736
10.5535,-8.55049,-30.3391
10.5435,-8.55049,-30.337
10.5732,-8.53274,-30.2
10.5632,-8.53274,-30.1979
10.5981,-8.55049,-30.0334
10.6081,-8.55049,-30.0356
10.5462,-8.58935,-30.3736
10.5535,-8.55049,-30.3391
10.5732,-8.5716,-30.2
10.5732,-8.53274,-30.2
10.6081,-8.55049,-30.0356
10.6154,-8.58935,-30.0011
10.8818,-8.61143,-28.4327
10.9241,-8.61143,-28.4417
10.9055,-8.00174,-28.4569
10.9479,-8.00174,-28.4659
10.8905,-7.39205,-28.4327
10.982,-7.39205,-28.4417
10.8506,-8.61143,-28.8395
10.8083,-8.61143,-28.8305
10.8176,-8.00174,-28.8395
10.7752,-8.00174,-28.8305
10.7971,-7.42553,-28.8395
10.7403,-7.42553,-28.8305
10.9746,-7.43091,-28.4762
10.9646,-7.43091,-28.4741
10.8866,-7.44885,-28.6474
10.8766,-7.44885,-28.6453
10.8045,-7.46439,-28.8051
10.7945,-7.46439,-28.8029
10.8905,-7.39205,-28.4327
10.982,-7.39205,-28.4417
10.8678,-7.40999,-28.6384
10.8866,-7.40999,-28.6474
10.7971,-7.42553,-28.8395
10.7403,-7.42553,-28.8305
10.9241,-8.61143,-28.4417
10.9168,-8.57257,-28.4762
10.9479,-8.00174,-28.4659
10.9405,-8.00174,-28.5003
10.9746,-7.43091,-28.4762
10.982,-7.39205,-28.4417
10.982,-7.39205,-28.4417
10.9746,-7.43091,-28.4762
10.8866,-7.40999,-28.6474
10.8866,-7.44885,-28.6474
10.8045,-7.46439,-28.8051
10.7971,-7.42553,-28.8395
10.9068,-8.57257,-28.4741
10.9168,-8.57257,-28.4762
10.894,-8.58818,-28.6385
10.904,-8.58818,-28.6406
10.858,-8.57257,-28.8051
10.848,-8.57257,-28.8029
10.9068,-8.57257,-28.4741
10.9283,-8.00174,-28.4949
10.9168,-8.57257,-28.4762
10.9405,-8.00174,-28.5003
10.9646,-7.43091,-28.4741
10.9746,-7.43091,-28.4762
10.858,-8.57257,-28.8051
10.8249,-8.00174,-28.8051
10.848,-8.57257,-28.8029
10.8149,-8.00174,-28.8029
10.8045,-7.46439,-28.8051
10.7945,-7.46439,-28.8029
10.9068,-8.57257,-28.4741
10.894,-8.58818,-28.6385
10.9283,-8.00174,-28.4949
10.8907,-8.00174,-28.6438
10.8766,-7.44885,-28.6453
10.9646,-7.43091,-28.4741
10.7971,-7.42553,-28.8395
10.8045,-7.46439,-28.8051
10.8176,-8.00174,-28.8395
10.8249,-8.00174,-28.8051
10.858,-8.57257,-28.8051
10.8506,-8.61143,-28.8395
10.894,-8.58818,-28.6385
10.848,-8.57257,-28.8029
10.8907,-8.00174,-28.6438
10.8149,-8.00174,-28.8029
10.7945,-7.46439,-28.8029
10.8766,-7.44885,-28.6453
10.8506,-8.61143,-28.8395
10.858,-8.57257,-28.8051
10.9013,-8.62704,-28.6406
10.904,-8.58818,-28.6406
10.9168,-8.57257,-28.4762
10.9241,-8.61143,-28.4417
10.8083,-8.61143,-28.8305
10.8506,-8.61143,-28.8395
10.8589,-8.62704,-28.6316
10.9013,-8.62704,-28.6406
10.9241,-8.61143,-28.4417
10.8818,-8.61143,-28.4327
10.5867,-7.40293,-29.2029
10.6331,-7.40293,-29.2119
10.5635,-7.4043,-29.3888
10.5953,-7.4043,-29.3978
10.5161,-7.43642,-29.6007
10.5729,-7.43642,-29.6097
10.6446,-8.62232,-29.6097
10.6022,-8.62232,-29.6007
10.5934,-8.01262,-29.6097
10.551,-8.01262,-29.6007
10.5729,-7.43642,-29.6097
10.5161,-7.43642,-29.6007
10.7244,-8.58346,-29.2464
10.7144,-8.58346,-29.2442
10.6527,-8.01262,-29.2705
10.6405,-8.01262,-29.2651
10.6258,-7.44179,-29.2464
10.6158,-7.44179,-29.2442
10.6158,-7.44179,-29.2442
10.6405,-8.01262,-29.2651
10.5853,-7.44316,-29.3957
10.6118,-8.01262,-29.414
10.7144,-8.58346,-29.2442
10.6698,-8.59907,-29.4087
10.7317,-8.62232,-29.2119
10.6893,-8.62232,-29.2029
10.677,-8.63793,-29.4108
10.6347,-8.63793,-29.4018
10.6022,-8.62232,-29.6007
10.6446,-8.62232,-29.6097
10.7317,-8.62232,-29.2119
10.6601,-8.01262,-29.2361
10.6893,-8.62232,-29.2029
10.5967,-8.01262,-29.2271
10.6331,-7.40293,-29.2119
10.5867,-7.40293,-29.2029
10.7317,-8.62232,-29.2119
10.7244,-8.58346,-29.2464
10.6601,-8.01262,-29.2361
10.6527,-8.01262,-29.2705
10.6258,-7.44179,-29.2464
10.6331,-7.40293,-29.2119
10.6331,-7.40293,-29.2119
10.6258,-7.44179,-29.2464
10.5953,-7.4043,-29.3978
10.5953,-7.44316,-29.3978
10.5802,-7.47528,-29.5753
10.5729,-7.43642,-29.6097
10.6158,-7.44179,-29.2442
10.5853,-7.44316,-29.3957
10.6258,-7.44179,-29.2464
10.5953,-7.44316,-29.3978
10.5702,-7.47528,-29.5731
10.5802,-7.47528,-29.5753
10.6519,-8.58346,-29.5753
10.6007,-8.01262,-29.5753
10.6419,-8.58346,-29.5731
10.5907,-8.01262,-29.5731
10.5802,-7.47528,-29.5753
10.5702,-7.47528,-29.5731
10.5729,-7.43642,-29.6097
10.5802,-7.47528,-29.5753
10.5934,-8.01262,-29.6097
10.6007,-8.01262,-29.5753
10.6519,-8.58346,-29.5753
10.6446,-8.62232,-29.6097
10.6698,-8.59907,-29.4087
10.6419,-8.58346,-29.5731
10.6118,-8.01262,-29.414
10.5907,-8.01262,-29.5731
10.5702,-7.47528,-29.5731
10.5853,-7.44316,-29.3957
10.6519,-8.58346,-29.5753
10.6419,-8.58346,-29.5731
10.6798,-8.59907,-29.4108
10.6698,-8.59907,-29.4087
10.7144,-8.58346,-29.2442
10.7244,-8.58346,-29.2464
10.6446,-8.62232,-29.6097
10.6519,-8.58346,-29.5753
10.677,-8.63793,-29.4108
10.6798,-8.59907,-29.4108
10.7244,-8.58346,-29.2464
10.7317,-8.62232,-29.2119
11.221,-7.80192,-31.9072
11.1709,-7.79872,-31.9311
11.1726,-7.7997,-31.8054
11.1217,-7.79645,-31.8276
11.1261,-7.79756,-31.7077
11.076,-7.79435,-31.7316
11.1666,-8.57166,-31.892
11.147,-8.57041,-31.9014
11.1295,-8.56996,-31.8141
11.1096,-8.56869,-31.8228
11.0905,-8.56816,-31.732
11.0709,-8.56691,-31.7414
11.172,-8.6101,-31.9128
11.1219,-8.60689,-31.9367
11.1582,-8.19168,-31.9368
11.1077,-8.19434,-31.9607
11.1709,-7.79872,-31.9311
11.221,-7.80192,-31.9072
11.1261,-7.79756,-31.7077
11.076,-7.79435,-31.7316
11.0629,-8.19379,-31.7373
11.0124,-8.19646,-31.7613
11.027,-8.60253,-31.7373
11.0771,-8.60574,-31.7133
11.027,-8.60253,-31.7373
11.0748,-8.60473,-31.8378
11.0771,-8.60574,-31.7133
11.1257,-8.60797,-31.8156
11.1219,-8.60689,-31.9367
11.172,-8.6101,-31.9128
11.0905,-8.56816,-31.732
11.0709,-8.56691,-31.7414
11.074,-8.1935,-31.7562
11.0542,-8.19454,-31.7656
11.1154,-7.83177,-31.7362
11.135,-7.83302,-31.7269
11.1154,-7.83177,-31.7362
11.1525,-7.83347,-31.814
11.135,-7.83302,-31.7269
11.1724,-7.83474,-31.8054
11.1916,-7.83527,-31.8963
11.2112,-7.83652,-31.8869
11.2112,-7.83652,-31.8869
11.1916,-7.83527,-31.8963
11.1504,-8.1918,-31.9162
11.1307,-8.19284,-31.9256
11.147,-8.57041,-31.9014
11.1666,-8.57166,-31.892
11.1257,-8.60797,-31.8156
11.172,-8.6101,-31.9128
11.1666,-8.57166,-31.892
11.1582,-8.19168,-31.9368
11.1504,-8.1918,-31.9162
11.2112,-7.83652,-31.8869
11.221,-7.80192,-31.9072
11.1726,-7.7997,-31.8054
11.1724,-7.83474,-31.8054
11.135,-7.83302,-31.7269
11.1261,-7.79756,-31.7077
11.0629,-8.19379,-31.7373
11.074,-8.1935,-31.7562
11.0905,-8.56816,-31.732
11.0771,-8.60574,-31.7133
11.1295,-8.56996,-31.8141
11.1916,-7.83527,-31.8963
11.1525,-7.83347,-31.814
11.1307,-8.19284,-31.9256
11.0922,-8.19369,-31.8452
11.147,-8.57041,-31.9014
11.1096,-8.56869,-31.8228
11.1154,-7.83177,-31.7362
11.0542,-8.19454,-31.7656
11.0709,-8.56691,-31.7414
10.8551,-8.59743,-31.2876
10.8049,-8.59422,-31.3116
10.9035,-8.59965,-31.3894
10.8541,-8.59648,-31.415
10.95,-8.60179,-31.4871
10.8998,-8.59858,-31.511
10.9354,-7.82939,-31.285
10.9158,-7.82813,-31.2943
10.9725,-7.83109,-31.3629
10.9532,-7.82985,-31.3729
11.0115,-7.83288,-31.445
10.9919,-7.83163,-31.4543
10.9267,-7.79074,-31.2658
10.8765,-7.78753,-31.2897
10.8624,-8.20404,-31.2955
10.8126,-8.19497,-31.3194
10.8049,-8.59422,-31.3116
10.8551,-8.59743,-31.2876
10.95,-8.60179,-31.4871
10.8998,-8.59858,-31.511
10.9577,-8.20193,-31.4949
10.9079,-8.19285,-31.5188
10.9714,-7.79189,-31.4892
11.0216,-7.7951,-31.4652
10.9714,-7.79189,-31.4892
10.9236,-7.78969,-31.3886
11.0216,-7.7951,-31.4652
10.9729,-7.79286,-31.363
10.8765,-7.78753,-31.2897
10.9267,-7.79074,-31.2658
11.0115,-7.83288,-31.445
10.9919,-7.83163,-31.4543
10.9499,-8.20244,-31.4744
10.9304,-8.19889,-31.4838
10.9247,-8.56528,-31.4757
10.9443,-8.56654,-31.4664
10.9247,-8.56528,-31.4757
10.8877,-8.56358,-31.3979
10.9443,-8.56654,-31.4664
10.907,-8.56482,-31.3879
10.8486,-8.56178,-31.3157
10.8682,-8.56304,-31.3063
10.8682,-8.56304,-31.3063
10.8486,-8.56178,-31.3157
10.8734,-8.20413,-31.3144
10.854,-8.20059,-31.3238
10.9158,-7.82813,-31.2943
10.9354,-7.82939,-31.285
10.9729,-7.79286,-31.363
10.9267,-7.79074,-31.2658
10.9354,-7.82939,-31.285
10.8624,-8.20404,-31.2955
10.8734,-8.20413,-31.3144
10.8682,-8.56304,-31.3063
10.8551,-8.59743,-31.2876
10.9035,-8.59965,-31.3894
10.907,-8.56482,-31.3879
10.9443,-8.56654,-31.4664
10.95,-8.60179,-31.4871
10.9577,-8.20193,-31.4949
10.9499,-8.20244,-31.4744
11.0115,-7.83288,-31.445
11.0216,-7.7951,-31.4652
10.9725,-7.83109,-31.3629
10.9158,-7.82813,-31.2943
10.854,-8.20059,-31.3238
10.9532,-7.82985,-31.3729
10.8924,-8.19973,-31.4042
10.9919,-7.83163,-31.4543
10.9304,-8.19889,-31.4838
10.9247,-8.56528,-31.4757
10.8877,-8.56358,-31.3979
10.8486,-8.56178,-31.3157
10.6608,-8.59021,-30.879
10.6106,-8.587,-30.9029
10.7092,-8.59244,-30.9808
10.6599,-8.58927,-31.0064
10.7557,-8.59457,-31.0785
10.7055,-8.59137,-31.1024
10.7411,-7.82217,-30.8763
10.7215,-7.82092,-30.8857
10.7782,-7.82388,-30.9543
10.7589,-7.82264,-30.9643
10.8173,-7.82567,-31.0364
10.7976,-7.82442,-31.0457
10.7324,-7.78352,-30.8571
10.6823,-7.78031,-30.8811
10.6681,-8.19683,-30.8869
10.6183,-8.18775,-30.9108
10.6106,-8.587,-30.9029
10.6608,-8.59021,-30.879
10.7557,-8.59457,-31.0785
10.7055,-8.59137,-31.1024
10.7634,-8.19471,-31.0863
10.7136,-8.18564,-31.1102
10.7771,-7.78468,-31.0805
10.8273,-7.78788,-31.0566
10.7771,-7.78468,-31.0805
10.7293,-7.78248,-30.98
10.8273,-7.78788,-31.0566
10.7787,-7.78565,-30.9544
10.6823,-7.78031,-30.8811
10.7324,-7.78352,-30.8571
10.8173,-7.82567,-31.0364
10.7976,-7.82442,-31.0457
10.7556,-8.19522,-31.0658
10.7362,-8.19167,-31.0752
10.7305,-8.55807,-31.0671
10.7501,-8.55932,-31.0578
10.7305,-8.55807,-31.0671
10.6934,-8.55637,-30.9893
10.7501,-8.55932,-31.0578
10.7127,-8.55761,-30.9793
10.6543,-8.55457,-30.9071
10.6739,-8.55582,-30.8977
10.6739,-8.55582,-30.8977
10.6543,-8.55457,-30.9071
10.6792,-8.19692,-30.9058
10.6597,-8.19337,-30.9152
10.7215,-7.82092,-30.8857
10.7411,-7.82217,-30.8763
10.7787,-7.78565,-30.9544
10.7324,-7.78352,-30.8571
10.7411,-7.82217,-30.8763
10.6681,-8.19683,-30.8869
10.6792,-8.19692,-30.9058
10.6739,-8.55582,-30.8977
10.6608,-8.59021,-30.879
10.7092,-8.59244,-30.9808
10.7127,-8.55761,-30.9793
10.7501,-8.55932,-31.0578
10.7557,-8.59457,-31.0785
10.7634,-8.19471,-31.0863
10.7556,-8.19522,-31.0658
10.8173,-7.82567,-31.0364
10.8273,-7.78788,-31.0566
10.7782,-7.82388,-30.9543
10.7215,-7.82092,-30.8857
10.6597,-8.19337,-30.9152
10.7589,-7.82264,-30.9643
10.6981,-8.19252,-30.9956
10.7976,-7.82442,-31.0457
10.7362,-8.19167,-31.0752
10.7305,-8.55807,-31.0671
10.6934,-8.55637,-30.9893
10.6543,-8.55457,-30.9071
10.8173,-4.88363,-30.6869
10.6051,-5.29304,-30.8063
11.0553,-5.45355,-30.5787
11.8028,-5.9536,-31.9963
11.1039,-5.65345,-32.3604
11.484,-5.11936,-32.2891
11.8028,-5.9536,-31.9963
11.484,-5.11936,-32.2891
11.7311,-5.92421,-31.8345
11.4123,-5.08996,-32.1272
11.4123,-5.08996,-32.1272
11.091,-4.9635,-31.4168
11.7311,-5.92421,-31.8345
11.3103,-5.52521,-31.2176
11.4156,-5.79479,-31.122
10.8173,-4.88363,-30.6869
11.0553,-5.45355,-30.5787
11.1554,-5.68808,-30.5346
11.4156,-5.79479,-31.122
11.1554,-5.68808,-30.5346
11.3101,-5.74358,-30.456
11.2036,-5.50778,-30.5022
11.3583,-5.56329,-30.4236
11.9251,-6.00684,-31.882
11.9754,-5.81886,-31.8482
11.5589,-5.85009,-31.0329
11.6078,-5.6666,-30.9995
11.3101,-5.74358,-30.456
11.3583,-5.56329,-30.4236
11.3583,-5.56329,-30.4236
11.6078,-5.6666,-30.9995
11.2036,-5.50778,-30.5022
11.4645,-5.61133,-31.0887
11.9754,-5.81886,-31.8482
11.8531,-5.76562,-31.9626
11.8028,-5.9536,-31.9963
11.9251,-6.00684,-31.882
11.7311,-5.92421,-31.8345
11.5589,-5.85009,-31.0329
11.4156,-5.79479,-31.122
11.1554,-5.68808,-30.5346
11.3101,-5.74358,-30.456
10.859,-9.86693,-31.3473
10.8627,-9.69162,-31.3516
10.7752,-9.22039,-31.3251
10.9293,-9.75844,-31.4584
10.8949,-9.71286,-31.4535
10.9407,-9.72904,-31.4884
11.0164,-9.85485,-31.6167
10.9966,-9.60022,-31.6327
10.9886,-9.62754,-31.626
10.951,-9.47162,-31.5672
10.9356,-9.50313,-31.5682
10.9831,-9.58186,-31.6088
10.9735,-9.58567,-31.6055
10.972,-9.62709,-31.618
10.9781,-9.7357,-31.5788
10.9925,-9.75139,-31.5797
10.859,-9.86693,-31.3473
10.8949,-9.71286,-31.4535
10.8627,-9.69162,-31.3516
10.8933,-9.70526,-31.4637
10.9037,-9.57429,-31.4938
10.909,-9.54807,-31.4909
10.9112,-9.56071,-31.4726
10.8978,-9.52728,-31.4581
10.9056,-9.41802,-31.5016
10.9409,-9.53396,-31.5325
10.9288,-9.55099,-31.54
10.9356,-9.50313,-31.5682
10.951,-9.47162,-31.5672
10.8082,-9.30305,-31.3609
10.7752,-9.22039,-31.3251
10.9907,-9.22464,-31.7046
10.975,-9.32239,-31.6502
10.991,-9.52791,-31.6373
10.9615,-9.40591,-31.6037
10.9831,-9.58186,-31.6088
11.1307,-9.22739,-31.951
11.0595,-9.97792,-31.6783
11.0164,-9.85485,-31.6167
10.9966,-9.60022,-31.6327
10.9886,-9.62754,-31.626
10.8647,-10.0076,-31.2691
11.0601,-10.1062,-31.6796
10.9608,-9.86006,-31.5006
10.9534,-9.72401,-31.5335
10.9407,-9.72904,-31.4884
10.9293,-9.75844,-31.4584
10.9339,-9.71798,-31.4973
10.9427,-9.71017,-31.5388
10.9781,-9.7357,-31.5788
10.9925,-9.75139,-31.5797
11.2214,-9.48894,-32.0479
11.1445,-9.49504,-31.936
11.15,-9.60171,-31.9299
11.1693,-9.97603,-31.9088
11.2677,-9.44777,-32.1154
11.2677,-9.23052,-32.1154
11.2255,-9.46581,-32.054
11.2344,-9.4879,-32.067
11.223,-9.58272,-32.0464
11.2072,-9.61249,-32.0201
11.2255,-9.6383,-32.0489
11.2677,-9.62389,-32.1154
11.2434,-9.65761,-32.0772
11.2677,-10.1294,-32.1154
11.2289,-9.67779,-32.0543
11.1669,-10.1602,-31.9039
11.2677,-10.5306,-32.1154
11.1671,-10.7194,-31.9042
11.2677,-10.802,-32.1154
11.1671,-10.7951,-31.9042
10.8949,-9.71286,-31.4535
10.9407,-9.72904,-31.4884
10.8933,-9.70526,-31.4637
10.9339,-9.71798,-31.4973
11.0614,-10.6632,-31.6823
10.8653,-10.5588,-31.2704
10.5797,-10.4069,-30.6705
10.5817,-9.86468,-30.6747
10.5382,-9.21438,-30.7066
11.0613,-10.7988,-31.6821
10.8656,-10.7861,-31.2709
10.6581,-10.7708,-30.8351
10.5785,-10.7323,-30.6681
10.4942,-10.6915,-30.491
10.4942,-10.369,-30.491
10.4942,-9.85002,-30.491
10.4942,-9.21434,-30.491
11.5806,-6.78406,-32.1454
11.8028,-5.9536,-31.9963
11.5122,-6.47684,-31.9483
11.1355,-8.85553,-31.9701
11.2677,-7.83303,-32.1154
11.1406,-8.18419,-32
11.1355,-8.85553,-31.9701
11.1406,-8.18419,-32
10.8092,-8.68543,-31.3109
10.8242,-8.15839,-31.3169
11.1317,-9.13702,-31.953
10.7751,-9.13962,-31.3249
10.5385,-9.13943,-30.7073
10.5685,-8.54078,-30.7093
10.554,-8.13315,-30.7333
10.6341,-7.45929,-30.7018
10.8965,-7.60114,-31.2847
11.2102,-7.77073,-31.9816
11.2677,-7.83303,-32.1154
11.2677,-8.92564,-32.1154
11.2677,-9.14101,-32.1154
10.4942,-9.13915,-30.491
10.4942,-8.87616,-30.491
10.4942,-8.50304,-30.491
10.554,-8.13315,-30.7333
10.4942,-8.12503,-30.491
10.4942,-7.51257,-30.491
11.2677,-7.83303,-32.1154
11.5806,-6.78406,-32.1454
11.2102,-7.77073,-31.9816
11.5122,-6.47684,-31.9483
10.8965,-7.60114,-31.2847
11.1684,-6.50057,-31.2857
10.8661,-6.52622,-30.7136
10.6341,-7.45929,-30.7018
10.8434,-6.49139,-30.4878
10.4942,-7.51257,-30.491
11.1159,-5.47295,-30.3049
11.2036,-5.50778,-30.5022
11.1554,-5.68808,-30.5346
11.4156,-5.79479,-31.122
11.7311,-5.92421,-31.8345
11.8028,-5.9536,-31.9963
11.2677,-9.14101,-32.1154
11.3082,-9.14101,-32.0961
11.2677,-9.23052,-32.1154
11.3082,-9.23052,-32.0961
10.4942,-9.21434,-30.491
10.5348,-9.21434,-30.4717
10.4942,-9.13915,-30.491
10.5348,-9.13915,-30.4717
11.3082,-9.14101,-32.0961
11.2677,-9.14101,-32.1154
11.1722,-9.13702,-31.9337
11.1317,-9.13702,-31.953
10.8156,-9.13962,-31.3056
10.7751,-9.13962,-31.3249
10.5385,-9.13943,-30.7073
10.5791,-9.13943,-30.688
10.4942,-9.13915,-30.491
10.5348,-9.13915,-30.4717
11.3082,-9.23052,-32.0961
11.3082,-9.14101,-32.0961
11.1713,-9.22739,-31.9317
11.1722,-9.13702,-31.9337
10.8156,-9.13962,-31.3056
10.8157,-9.22039,-31.3057
10.5788,-9.21438,-30.6873
10.5791,-9.13943,-30.688
10.5348,-9.21434,-30.4717
10.5348,-9.13915,-30.4717
10.5348,-9.21434,-30.4717
10.4942,-9.21434,-30.491
10.5788,-9.21438,-30.6873
10.5382,-9.21438,-30.7066
10.8157,-9.22039,-31.3057
10.7752,-9.22039,-31.3251
10.9907,-9.22464,-31.7046
11.1713,-9.22739,-31.9317
11.1307,-9.22739,-31.951
11.2677,-9.23052,-32.1154
11.3082,-9.23052,-32.0961
10.8395,-9.62451,-31.587
10.8565,-9.70526,-31.4787
10.8972,-9.71798,-31.5123
10.9414,-9.7357,-31.5937
10.8395,-9.62451,-31.587
10.906,-9.71017,-31.5538
10.8972,-9.71798,-31.5123
10.867,-9.57429,-31.5088
10.826,-9.69162,-31.3665
10.8565,-9.70526,-31.4787
10.8723,-9.54807,-31.5059
10.8921,-9.55099,-31.5549
10.8989,-9.50313,-31.5832
10.9414,-9.7357,-31.5937
10.9352,-9.62709,-31.633
10.8395,-9.62451,-31.587
10.9368,-9.58567,-31.6205
10.8989,-9.50313,-31.5832
10.909,-9.54807,-31.4909
10.9037,-9.57429,-31.4938
10.8723,-9.54807,-31.5059
10.867,-9.57429,-31.5088
10.909,-9.54807,-31.4909
10.8723,-9.54807,-31.5059
10.9288,-9.55099,-31.54
10.8921,-9.55099,-31.5549
10.8627,-9.69162,-31.3516
10.826,-9.69162,-31.3665
10.9037,-9.57429,-31.4938
10.867,-9.57429,-31.5088
11.2073,-9.58303,-32.0565
11.259,-9.4852,-32.1319
11.2189,-9.48799,-32.0774
11.2591,-9.44777,-32.132
11.2101,-9.46581,-32.0645
11.2277,-9.65761,-32.0872
11.2588,-9.62383,-32.1318
11.2098,-9.63831,-32.0589
11.2078,-9.61572,-32.0559
11.1915,-9.61271,-32.0301
10.9288,-9.55099,-31.54
10.8921,-9.55099,-31.5549
